# candidate_labels.txt -- auto-label review sheet (STEP 1 output)
# split=train min_conf=0.95 overlap_iou=0.2 checkpoint=checkpoints/tuned/best.pth
# Review the photos in results/auto_label/review/ , then set the
# DECISION column to  approve  or  reject  (default: pending).
# Commit approved labels with:  python approve_labels.py --commit
# The original data/labels/*.txt files are NOT modified by this script.
# id | decision | image_id | label_file | class | yolo_id | conf | cx | cy | w | h
C00326 | committed | 701_jpg.rf.7c44c9eacfe683affe6e88f1d51f72b4.jpg | 701_jpg.rf.7c44c9eacfe683affe6e88f1d51f72b4.txt | yawn | 2 | 0.9788 | 0.529866 | 0.412238 | 0.214869 | 0.277265
C00327 | committed | 647_jpg.rf.aad9062b8ca5d9f13d9de9a1ed0ce90e.jpg | 647_jpg.rf.aad9062b8ca5d9f13d9de9a1ed0ce90e.txt | open_eye | 1 | 0.9565 | 0.597518 | 0.470399 | 0.619614 | 0.940799
C00328 | committed | closed_eye_2161-jpg_face_1_jpg.rf.e74a41c83e5422369329e817afb40fac.jpg | closed_eye_2161-jpg_face_1_jpg.rf.e74a41c83e5422369329e817afb40fac.txt | closed_eye | 0 | 0.9712 | 0.280695 | 0.456522 | 0.199751 | 0.112288
C00329 | committed | 383_jpg.rf.4f46243d480abc852478a7dbf8bd15f9.jpg | 383_jpg.rf.4f46243d480abc852478a7dbf8bd15f9.txt | closed_eye | 0 | 0.9834 | 0.695942 | 0.313878 | 0.243074 | 0.104947
C00330 | committed | 383_jpg.rf.4f46243d480abc852478a7dbf8bd15f9.jpg | 383_jpg.rf.4f46243d480abc852478a7dbf8bd15f9.txt | closed_eye | 0 | 0.9726 | 0.275343 | 0.310056 | 0.237513 | 0.095292
C00331 | committed | 510_jpg.rf.9d7647a39cf683f2b42b8a3d2c0d0a55.jpg | 510_jpg.rf.9d7647a39cf683f2b42b8a3d2c0d0a55.txt | yawn | 2 | 0.9576 | 0.525303 | 0.279397 | 0.539766 | 0.304452
C00332 | committed | 141_jpg.rf.df7ffbc61a0d0265eeb844bfbfcf084d.jpg | 141_jpg.rf.df7ffbc61a0d0265eeb844bfbfcf084d.txt | open_eye | 1 | 0.9517 | 0.334633 | 0.366643 | 0.056632 | 0.044586
C00333 | committed | 353_jpg.rf.c02bdfc7cdaf1b73b1868fc3b117882c.jpg | 353_jpg.rf.c02bdfc7cdaf1b73b1868fc3b117882c.txt | closed_eye | 0 | 0.9715 | 0.505816 | 0.308378 | 0.181183 | 0.101006
C00334 | committed | 15_jpg.rf.7fdba6e2b02f6bdfd5aba6d7f47fae68.jpg | 15_jpg.rf.7fdba6e2b02f6bdfd5aba6d7f47fae68.txt | yawn | 2 | 0.9652 | 0.478448 | 0.473921 | 0.218662 | 0.429929
C00335 | committed | 131_jpg.rf.2add1fff9463437e26eb639f4e209196.jpg | 131_jpg.rf.2add1fff9463437e26eb639f4e209196.txt | yawn | 2 | 0.9746 | 0.718426 | 0.45825 | 0.426008 | 0.838412
C00336 | pending | 786_jpg.rf.126589ce568c256f6127271c9feea8db.jpg | 786_jpg.rf.126589ce568c256f6127271c9feea8db.txt | open_eye | 1 | 0.9624 | 0.506806 | 0.470965 | 0.554788 | 0.941929
C00337 | reject | 2478_jpg.rf.bfd1e4b153c3ccdeca9337b0e14344f0.jpg | 2478_jpg.rf.bfd1e4b153c3ccdeca9337b0e14344f0.txt | open_eye | 1 | 0.965 | 0.341188 | 0.377659 | 0.601832 | 0.755319
C00338 | committed | 648_jpg.rf.9b008ad5e1367d2b75b618be0ab8c052.jpg | 648_jpg.rf.9b008ad5e1367d2b75b618be0ab8c052.txt | open_eye | 1 | 0.9756 | 0.498825 | 0.424005 | 0.99765 | 0.61112
C00339 | committed | 000156_jpg.rf.fb1c0f55ead5bcc536e150fdf4fdd8c2.jpg | 000156_jpg.rf.fb1c0f55ead5bcc536e150fdf4fdd8c2.txt | open_eye | 1 | 0.9699 | 0.610243 | 0.516615 | 0.142099 | 0.067154
C00340 | committed | 2427_jpg.rf.15d9ba0c8ab3e69b944180de0e38f709.jpg | 2427_jpg.rf.15d9ba0c8ab3e69b944180de0e38f709.txt | open_eye | 1 | 0.9622 | 0.401134 | 0.405927 | 0.566585 | 0.811854
C00341 | committed | 150766294_1_jpg.rf.bdc11fbb55e0dcaa441b9559c1ca5346.jpg | 150766294_1_jpg.rf.bdc11fbb55e0dcaa441b9559c1ca5346.txt | open_eye | 1 | 0.9915 | 0.928828 | 0.585295 | 0.071105 | 0.057813
C00342 | committed | 452_jpg.rf.1a5ec0ea324c5104e42ee5d974a5dc38.jpg | 452_jpg.rf.1a5ec0ea324c5104e42ee5d974a5dc38.txt | closed_eye | 0 | 0.9758 | 0.774249 | 0.308321 | 0.182757 | 0.122585
C00343 | committed | 383_jpg.rf.52eae9be4f0c2898cdfefb38264d24a6.jpg | 383_jpg.rf.52eae9be4f0c2898cdfefb38264d24a6.txt | closed_eye | 0 | 0.9589 | 0.315522 | 0.299934 | 0.101929 | 0.204334
C00344 | committed | 43_jpg.rf.069f6b9706d18616e18ecb38cd25df6c.jpg | 43_jpg.rf.069f6b9706d18616e18ecb38cd25df6c.txt | closed_eye | 0 | 0.9687 | 0.46552 | 0.289252 | 0.195602 | 0.097574
C00345 | committed | 2655076570_1_jpg.rf.4286547bff09e7f9833e4c6244c8f483.jpg | 2655076570_1_jpg.rf.4286547bff09e7f9833e4c6244c8f483.txt | open_eye | 1 | 0.9595 | 0.752706 | 0.221085 | 0.094815 | 0.098234
C00346 | committed | 188_jpg.rf.5aafa84ad777b53094d4b3ddd97884cc.jpg | 188_jpg.rf.5aafa84ad777b53094d4b3ddd97884cc.txt | closed_eye | 0 | 0.9828 | 0.427301 | 0.441978 | 0.188353 | 0.131377
C00347 | committed | 41_jpg.rf.2184ebd5e547700c3970bd22a8406fd1.jpg | 41_jpg.rf.2184ebd5e547700c3970bd22a8406fd1.txt | open_eye | 1 | 0.9648 | 0.488084 | 0.401542 | 0.100754 | 0.058229
C00348 | committed | 175_jpg.rf.0b2fdff342f88e3dc4bbb84f6c7564f1.jpg | 175_jpg.rf.0b2fdff342f88e3dc4bbb84f6c7564f1.txt | open_eye | 1 | 0.9544 | 0.493634 | 0.409063 | 0.106764 | 0.079226
C00349 | committed | closed_eye_2647-jpg_face_1_jpg.rf.967c46a4239246ac8406ebdce250178e.jpg | closed_eye_2647-jpg_face_1_jpg.rf.967c46a4239246ac8406ebdce250178e.txt | closed_eye | 0 | 0.9928 | 0.731979 | 0.585526 | 0.290585 | 0.137033
C00350 | committed | 83_jpg.rf.483518004a1403b704ae0bff47fc57df.jpg | 83_jpg.rf.483518004a1403b704ae0bff47fc57df.txt | yawn | 2 | 0.9573 | 0.479443 | 0.526418 | 0.560507 | 0.338539
C00351 | committed | 93_jpg.rf.c5244b3fc7e3da67b49a1e90aa135d03.jpg | 93_jpg.rf.c5244b3fc7e3da67b49a1e90aa135d03.txt | yawn | 2 | 0.9702 | 0.574777 | 0.581769 | 0.783383 | 0.44549
C00352 | committed | 16_jpg.rf.b9579d18713731450a0a9fb6ecd8aca3.jpg | 16_jpg.rf.b9579d18713731450a0a9fb6ecd8aca3.txt | yawn | 2 | 0.9575 | 0.484565 | 0.488175 | 0.230671 | 0.411014
C00353 | committed | 487_jpg.rf.edd4a8d707815627ceeaae7a5ee35f84.jpg | 487_jpg.rf.edd4a8d707815627ceeaae7a5ee35f84.txt | yawn | 2 | 0.9694 | 0.488731 | 0.482107 | 0.471659 | 0.322474
C00354 | committed | 1708_jpg.rf.343168b249de4850c462a2dcf5acd66a.jpg | 1708_jpg.rf.343168b249de4850c462a2dcf5acd66a.txt | open_eye | 1 | 0.9633 | 0.649529 | 0.5 | 0.60912 | 1.0
C00355 | committed | 396_jpg.rf.329f700f9c5e2f4068ca5056248dd317.jpg | 396_jpg.rf.329f700f9c5e2f4068ca5056248dd317.txt | open_eye | 1 | 0.9702 | 0.464117 | 0.541896 | 0.088389 | 0.078298
C00356 | committed | 122_jpg.rf.4320037709da82823ad34ea15f62442a.jpg | 122_jpg.rf.4320037709da82823ad34ea15f62442a.txt | yawn | 2 | 0.9564 | 0.425349 | 0.534383 | 0.359665 | 0.191203
C00357 | committed | 90_jpg.rf.e02464506df3fb7cf6ddd39a1f605c4d.jpg | 90_jpg.rf.e02464506df3fb7cf6ddd39a1f605c4d.txt | yawn | 2 | 0.9507 | 0.43495 | 0.462991 | 0.366081 | 0.207907
C00358 | committed | 716_jpg.rf.3a48527a163dd500c0177dd4fe634a0a.jpg | 716_jpg.rf.3a48527a163dd500c0177dd4fe634a0a.txt | open_eye | 1 | 0.9649 | 0.493481 | 0.370258 | 0.069347 | 0.052222
C00359 | reject | 433_jpg.rf.2ba4e0da5a5ff935d24a3c4e1a5b5375.jpg | 433_jpg.rf.2ba4e0da5a5ff935d24a3c4e1a5b5375.txt | yawn | 2 | 0.9555 | 0.766834 | 0.38336 | 0.166672 | 0.081367
C00360 | committed | 390_jpg.rf.898f6b1b88a43bcd9333d7d396f26b47.jpg | 390_jpg.rf.898f6b1b88a43bcd9333d7d396f26b47.txt | closed_eye | 0 | 0.9883 | 0.333836 | 0.444484 | 0.185618 | 0.082928
C00361 | committed | 390_jpg.rf.898f6b1b88a43bcd9333d7d396f26b47.jpg | 390_jpg.rf.898f6b1b88a43bcd9333d7d396f26b47.txt | closed_eye | 0 | 0.9648 | 0.673657 | 0.395021 | 0.177536 | 0.073785
C00362 | committed | 123_jpg.rf.1e0f42d850e97872a032b94944132e71.jpg | 123_jpg.rf.1e0f42d850e97872a032b94944132e71.txt | yawn | 2 | 0.9774 | 0.45793 | 0.422494 | 0.206117 | 0.394723
C00363 | committed | 417_jpg.rf.8ea787904226bfb5966ed55322d4ad35.jpg | 417_jpg.rf.8ea787904226bfb5966ed55322d4ad35.txt | open_eye | 1 | 0.955 | 0.364557 | 0.544704 | 0.624494 | 0.910591
C00364 | committed | 403_jpg.rf.e30b0f5f7b36e022417d3fa4b84b35a9.jpg | 403_jpg.rf.e30b0f5f7b36e022417d3fa4b84b35a9.txt | yawn | 2 | 0.9553 | 0.516778 | 0.457518 | 0.243656 | 0.441275
C00365 | pending | 2134_jpg.rf.1d305df4b45088682cb0f635a4f5fb70.jpg | 2134_jpg.rf.1d305df4b45088682cb0f635a4f5fb70.txt | open_eye | 1 | 0.9712 | 0.511833 | 0.669913 | 0.554327 | 0.660175
C00366 | committed | 24_jpg.rf.ef2007d5753970b700683e706ef4f417.jpg | 24_jpg.rf.ef2007d5753970b700683e706ef4f417.txt | yawn | 2 | 0.9845 | 0.531179 | 0.475459 | 0.436415 | 0.223422
C00367 | committed | closed_eye_0030-jpg_face_2_jpg.rf.38a29bee3718e25b21927d825f50b747.jpg | closed_eye_0030-jpg_face_2_jpg.rf.38a29bee3718e25b21927d825f50b747.txt | closed_eye | 0 | 0.9738 | 0.721226 | 0.392775 | 0.228278 | 0.103101
C00368 | committed | 656_jpg.rf.6380c7da52ee6444665333439fd0ebfc.jpg | 656_jpg.rf.6380c7da52ee6444665333439fd0ebfc.txt | yawn | 2 | 0.9545 | 0.508453 | 0.453792 | 0.255002 | 0.467301
C00369 | committed | 116_jpg.rf.86d8a7f8a2b1a0bd98ec9422961eb36a.jpg | 116_jpg.rf.86d8a7f8a2b1a0bd98ec9422961eb36a.txt | open_eye | 1 | 0.9609 | 0.602492 | 0.56198 | 0.069532 | 0.085261
C00370 | committed | 84_jpg.rf.3f2127cc90bb8ddac7b46f55d0ea9415.jpg | 84_jpg.rf.3f2127cc90bb8ddac7b46f55d0ea9415.txt | yawn | 2 | 0.9618 | 0.520473 | 0.47799 | 0.588528 | 0.292019
C00371 | pending | 266_jpg.rf.d3ea8606f009dd543125c2b45a8d6424.jpg | 266_jpg.rf.d3ea8606f009dd543125c2b45a8d6424.txt | open_eye | 1 | 0.9662 | 0.571769 | 0.446813 | 0.084424 | 0.055886
C00372 | pending | closed_eye_1995-jpg_face_2_jpg.rf.d559b8b16d1513f3c07f8ca0efaad0bf.jpg | closed_eye_1995-jpg_face_2_jpg.rf.d559b8b16d1513f3c07f8ca0efaad0bf.txt | closed_eye | 0 | 0.9848 | 0.687289 | 0.42235 | 0.210398 | 0.113258
C00373 | committed | closed_eye_2608-jpg_face_1_jpg.rf.1f52b0aacc66f5a3e5f48e0db1686c2d.jpg | closed_eye_2608-jpg_face_1_jpg.rf.1f52b0aacc66f5a3e5f48e0db1686c2d.txt | closed_eye | 0 | 0.9654 | 0.317951 | 0.414478 | 0.154336 | 0.097319
C00374 | committed | 505_jpg.rf.837e4dda4e64b58d282a63e3102dc041.jpg | 505_jpg.rf.837e4dda4e64b58d282a63e3102dc041.txt | closed_eye | 0 | 0.9802 | 0.482791 | 0.365721 | 0.214178 | 0.142773
C00375 | committed | 1319_jpg.rf.74fe364d063020f23b3b81121326ec2d.jpg | 1319_jpg.rf.74fe364d063020f23b3b81121326ec2d.txt | open_eye | 1 | 0.959 | 0.520759 | 0.479372 | 0.503034 | 0.736936
C00376 | pending | 159_jpg.rf.b47ba9bf8dedd0fc1e24585841de8834.jpg | 159_jpg.rf.b47ba9bf8dedd0fc1e24585841de8834.txt | yawn | 2 | 0.9668 | 0.508822 | 0.421836 | 0.17908 | 0.355225
C00377 | pending | 395_jpg.rf.d9cb21e3cb5733dc81af742fce6bbc8a.jpg | 395_jpg.rf.d9cb21e3cb5733dc81af742fce6bbc8a.txt | yawn | 2 | 0.9832 | 0.514395 | 0.462353 | 0.228664 | 0.396571
C00378 | committed | 227_jpg.rf.54f72b258096ab6a6e549503f2b9cd11.jpg | 227_jpg.rf.54f72b258096ab6a6e549503f2b9cd11.txt | open_eye | 1 | 0.9666 | 0.481323 | 0.414895 | 0.067331 | 0.055255
C00379 | committed | 189_jpg.rf.8c2eca3a0572b7b1a26325fae7d8e4ab.jpg | 189_jpg.rf.8c2eca3a0572b7b1a26325fae7d8e4ab.txt | yawn | 2 | 0.9504 | 0.5 | 0.521052 | 1.0 | 0.687254
C00380 | committed | 1292_jpg.rf.2c4cb67168b100a024217800be84d37b.jpg | 1292_jpg.rf.2c4cb67168b100a024217800be84d37b.txt | open_eye | 1 | 0.9599 | 0.511862 | 0.589733 | 0.051462 | 0.067268
C00381 | committed | 000587_jpg.rf.8e3b4e50f8d586ec327b68100274c244.jpg | 000587_jpg.rf.8e3b4e50f8d586ec327b68100274c244.txt | open_eye | 1 | 0.9845 | 0.611034 | 0.50823 | 0.124776 | 0.056295
C00382 | committed | 140_jpg.rf.c559b4f16527bd01e2904223ae8476df.jpg | 140_jpg.rf.c559b4f16527bd01e2904223ae8476df.txt | open_eye | 1 | 0.9783 | 0.485765 | 0.235361 | 0.069205 | 0.037851
C00383 | committed | closed_eye_2600-jpg_face_1_jpg.rf.e17ca9c800ea0afdce23fe3cb2e6344f.jpg | closed_eye_2600-jpg_face_1_jpg.rf.e17ca9c800ea0afdce23fe3cb2e6344f.txt | closed_eye | 0 | 0.971 | 0.701417 | 0.374262 | 0.197133 | 0.112885
C00384 | reject | closed_eye_2586-jpg_face_1_jpg.rf.bb93e1f24d5dc3b96780e06368f8b4c2.jpg | closed_eye_2586-jpg_face_1_jpg.rf.bb93e1f24d5dc3b96780e06368f8b4c2.txt | closed_eye | 0 | 0.9511 | 0.534762 | 0.09899 | 0.437742 | 0.131732
C00385 | committed | 647_jpg.rf.3aa9a841760f1937d3a032bb497cf945.jpg | 647_jpg.rf.3aa9a841760f1937d3a032bb497cf945.txt | yawn | 2 | 0.9643 | 0.510246 | 0.302649 | 0.917169 | 0.506964
C00386 | pending | 337_jpg.rf.6130ad0de92750286f3c1b2f00fc1fe0.jpg | 337_jpg.rf.6130ad0de92750286f3c1b2f00fc1fe0.txt | yawn | 2 | 0.9557 | 0.516624 | 0.489702 | 0.529584 | 0.272021
C00387 | pending | 134_jpg.rf.8cd85bb987ae0624fcb6d79e1968f574.jpg | 134_jpg.rf.8cd85bb987ae0624fcb6d79e1968f574.txt | yawn | 2 | 0.9654 | 0.472279 | 0.493136 | 0.232875 | 0.423895
C00388 | committed | 172_jpg.rf.f6964334ab81256ef8f28af2286acce2.jpg | 172_jpg.rf.f6964334ab81256ef8f28af2286acce2.txt | yawn | 2 | 0.959 | 0.443426 | 0.322299 | 0.22159 | 0.419005
C00389 | committed | 1593_jpg.rf.50e4b6a9cf23b79aedd0d5cb895c0706.jpg | 1593_jpg.rf.50e4b6a9cf23b79aedd0d5cb895c0706.txt | open_eye | 1 | 0.9786 | 0.664951 | 0.58704 | 0.586258 | 0.82592
C00390 | committed | 191_jpg.rf.cf961936fc18d5668b54799684ece6cf.jpg | 191_jpg.rf.cf961936fc18d5668b54799684ece6cf.txt | yawn | 2 | 0.9534 | 0.482389 | 0.522698 | 0.300544 | 0.542562
C00391 | committed | 134_jpg.rf.2d7b0e749e7cd2fb8bf11d551bb779e3.jpg | 134_jpg.rf.2d7b0e749e7cd2fb8bf11d551bb779e3.txt | yawn | 2 | 0.9631 | 0.469589 | 0.497253 | 0.231255 | 0.432374
C00392 | committed | 681_jpg.rf.c84501030ae383f0a7603970847a7295.jpg | 681_jpg.rf.c84501030ae383f0a7603970847a7295.txt | yawn | 2 | 0.9819 | 0.510478 | 0.263571 | 0.229264 | 0.405967
C00393 | committed | _510_jpg.rf.9de911ad06cc69a631842f19644558b4.jpg | _510_jpg.rf.9de911ad06cc69a631842f19644558b4.txt | open_eye | 1 | 0.959 | 0.454974 | 0.608641 | 0.909947 | 0.619784
C00394 | pending | 409_jpg.rf.47473619f7cdee94ea435c80a57329f0.jpg | 409_jpg.rf.47473619f7cdee94ea435c80a57329f0.txt | yawn | 2 | 0.9645 | 0.537024 | 0.517354 | 0.400364 | 0.199524
C00395 | committed | 2283_jpg.rf.81faad10bc5036a73233faa8292ced98.jpg | 2283_jpg.rf.81faad10bc5036a73233faa8292ced98.txt | open_eye | 1 | 0.9635 | 0.610662 | 0.5 | 0.691662 | 1.0
C00396 | committed | 480_jpg.rf.97105ab502944ac020def29e57d0af1b.jpg | 480_jpg.rf.97105ab502944ac020def29e57d0af1b.txt | yawn | 2 | 0.9691 | 0.496137 | 0.469747 | 0.562458 | 0.283121
C00397 | committed | 88_jpg.rf.f4c31142488515391d3f19e004a7dfc3.jpg | 88_jpg.rf.f4c31142488515391d3f19e004a7dfc3.txt | yawn | 2 | 0.9534 | 0.346031 | 0.54 | 0.692062 | 0.415468
C00398 | committed | 399_jpg.rf.ddfbee4cad8cc84ce67a27493317ccf5.jpg | 399_jpg.rf.ddfbee4cad8cc84ce67a27493317ccf5.txt | yawn | 2 | 0.9588 | 0.459177 | 0.482325 | 0.377569 | 0.203339
C00399 | committed | 000045_jpg.rf.995bf58be76ef7eb5ed0dcef9dad7ae5.jpg | 000045_jpg.rf.995bf58be76ef7eb5ed0dcef9dad7ae5.txt | open_eye | 1 | 0.9535 | 0.385469 | 0.517823 | 0.154236 | 0.057894
C00400 | committed | 1771_jpg.rf.48b20dd75bb31535e27e29a8dd7632e9.jpg | 1771_jpg.rf.48b20dd75bb31535e27e29a8dd7632e9.txt | open_eye | 1 | 0.964 | 0.596571 | 0.553686 | 0.640891 | 0.892628
C00401 | committed | closed_eye_0297-jpg_face_1_jpg.rf.91aae370506c1f75f59a1213d82e9f47.jpg | closed_eye_0297-jpg_face_1_jpg.rf.91aae370506c1f75f59a1213d82e9f47.txt | closed_eye | 0 | 0.9953 | 0.278667 | 0.469402 | 0.219839 | 0.09675
C00402 | pending | _656_jpg.rf.665b6f84f679f85573e29b52b5ab0f1a.jpg | _656_jpg.rf.665b6f84f679f85573e29b52b5ab0f1a.txt | open_eye | 1 | 0.9572 | 0.516046 | 0.620361 | 0.946621 | 0.643856
C00403 | committed | 404_jpg.rf.71d53a94dd707ed5954de9c0fa1e6d38.jpg | 404_jpg.rf.71d53a94dd707ed5954de9c0fa1e6d38.txt | open_eye | 1 | 0.9612 | 0.45737 | 0.532656 | 0.088502 | 0.077658
C00404 | committed | 578_jpg.rf.ef8c896d173901ec45cb0d819e7a0924.jpg | 578_jpg.rf.ef8c896d173901ec45cb0d819e7a0924.txt | yawn | 2 | 0.9563 | 0.496719 | 0.526625 | 0.325679 | 0.62264
C00405 | committed | 13_jpg.rf.719553e8738f2c53bf19b9e6ae196a7c.jpg | 13_jpg.rf.719553e8738f2c53bf19b9e6ae196a7c.txt | yawn | 2 | 0.9722 | 0.521751 | 0.47635 | 0.412245 | 0.215366
C00406 | committed | 563_jpg.rf.c1982de00f53b3cc823f54d80dec0c91.jpg | 563_jpg.rf.c1982de00f53b3cc823f54d80dec0c91.txt | open_eye | 1 | 0.9636 | 0.415206 | 0.439611 | 0.060254 | 0.049873
C00407 | committed | 375_jpg.rf.d9493fe2acbfd9dce2896aab4d930894.jpg | 375_jpg.rf.d9493fe2acbfd9dce2896aab4d930894.txt | yawn | 2 | 0.9532 | 0.481461 | 0.328558 | 0.526746 | 0.27687
C00408 | committed | 1332_jpg.rf.181a62bdc7206313c963b7337ac51621.jpg | 1332_jpg.rf.181a62bdc7206313c963b7337ac51621.txt | open_eye | 1 | 0.9758 | 0.5 | 0.344829 | 1.0 | 0.633453
C00409 | committed | 390_jpg.rf.fb43277ea38bab4682e58b67ae739ad1.jpg | 390_jpg.rf.fb43277ea38bab4682e58b67ae739ad1.txt | closed_eye | 0 | 0.9856 | 0.331362 | 0.444555 | 0.182089 | 0.085225
C00410 | committed | 390_jpg.rf.fb43277ea38bab4682e58b67ae739ad1.jpg | 390_jpg.rf.fb43277ea38bab4682e58b67ae739ad1.txt | closed_eye | 0 | 0.972 | 0.673039 | 0.39243 | 0.176092 | 0.075885
C00411 | committed | 17_jpg.rf.146ae9b50d26772b039009ea5203321e.jpg | 17_jpg.rf.146ae9b50d26772b039009ea5203321e.txt | yawn | 2 | 0.99 | 0.486033 | 0.49405 | 0.23412 | 0.389734
C00412 | committed | 816_jpg.rf.477818319dab30b42053ec021a27003e.jpg | 816_jpg.rf.477818319dab30b42053ec021a27003e.txt | open_eye | 1 | 0.976 | 0.334594 | 0.366581 | 0.054211 | 0.042719
C00413 | committed | closed_eye_2386-jpg_face_1_jpg.rf.612f5f825eefe4c29604954907e8201d.jpg | closed_eye_2386-jpg_face_1_jpg.rf.612f5f825eefe4c29604954907e8201d.txt | closed_eye | 0 | 0.9695 | 0.27915 | 0.464795 | 0.190829 | 0.128372
C00414 | committed | 345_jpg.rf.49063d98a39cda2b7486be1709ee5e01.jpg | 345_jpg.rf.49063d98a39cda2b7486be1709ee5e01.txt | yawn | 2 | 0.9606 | 0.5 | 0.360367 | 1.0 | 0.720734
C00415 | committed | 719_jpg.rf.1a84691643f6b9721e98b31ce8bd2b89.jpg | 719_jpg.rf.1a84691643f6b9721e98b31ce8bd2b89.txt | yawn | 2 | 0.9552 | 0.391847 | 0.578013 | 0.525913 | 0.275123
C00416 | committed | 141_jpg.rf.7e8fc9f35cfaacb77082ed349941a50f.jpg | 141_jpg.rf.7e8fc9f35cfaacb77082ed349941a50f.txt | yawn | 2 | 0.9518 | 0.41657 | 0.644188 | 0.468159 | 0.234393
C00417 | committed | 1062_jpg.rf.836c42df0c4b78e19b145b6d826772af.jpg | 1062_jpg.rf.836c42df0c4b78e19b145b6d826772af.txt | open_eye | 1 | 0.9562 | 0.578538 | 0.545869 | 0.672923 | 0.908262
C00418 | committed | 1300_jpg.rf.218de0e709656049577baeb11197e3fc.jpg | 1300_jpg.rf.218de0e709656049577baeb11197e3fc.txt | closed_eye | 0 | 0.9603 | 0.674671 | 0.359835 | 0.178225 | 0.106285
C00419 | committed | closed_eye_1995-jpg_face_2_jpg.rf.a99783e26b81ee0e0baf905dc608e410.jpg | closed_eye_1995-jpg_face_2_jpg.rf.a99783e26b81ee0e0baf905dc608e410.txt | closed_eye | 0 | 0.9733 | 0.342018 | 0.611993 | 0.217823 | 0.127683
C00420 | committed | 2221_jpg.rf.6566d0f64303efaf50dee9effa891e79.jpg | 2221_jpg.rf.6566d0f64303efaf50dee9effa891e79.txt | open_eye | 1 | 0.9708 | 0.67868 | 0.521504 | 0.64264 | 0.956992
C00421 | committed | _413_jpg.rf.08baacc4d40d7226a3a2447e04845e7a.jpg | _413_jpg.rf.08baacc4d40d7226a3a2447e04845e7a.txt | open_eye | 1 | 0.9893 | 0.273969 | 0.5 | 0.547938 | 1.0
C00422 | committed | 1007_jpg.rf.77653cbd42d25cbdb54442454bf7988d.jpg | 1007_jpg.rf.77653cbd42d25cbdb54442454bf7988d.txt | open_eye | 1 | 0.9539 | 0.545638 | 0.524929 | 0.618346 | 0.950141
C00423 | committed | closed_eye_2658-jpg_face_2_jpg.rf.147f88422c30e6cefd17ec8588ac70c8.jpg | closed_eye_2658-jpg_face_2_jpg.rf.147f88422c30e6cefd17ec8588ac70c8.txt | closed_eye | 0 | 0.9839 | 0.250269 | 0.358759 | 0.24724 | 0.142821
C00424 | committed | 773_jpg.rf.dab1070b79498cbb1b7fe4040ec68a8d.jpg | 773_jpg.rf.dab1070b79498cbb1b7fe4040ec68a8d.txt | closed_eye | 0 | 0.9685 | 0.566224 | 0.314965 | 0.130844 | 0.109961
C00425 | committed | 773_jpg.rf.dab1070b79498cbb1b7fe4040ec68a8d.jpg | 773_jpg.rf.dab1070b79498cbb1b7fe4040ec68a8d.txt | closed_eye | 0 | 0.966 | 0.836052 | 0.350152 | 0.201836 | 0.125872
C00426 | committed | closed_eye_1132-jpg_face_1_jpg.rf.6b4e100ccf438591ca008ec2440d32d9.jpg | closed_eye_1132-jpg_face_1_jpg.rf.6b4e100ccf438591ca008ec2440d32d9.txt | closed_eye | 0 | 0.9687 | 0.663463 | 0.362672 | 0.167246 | 0.101599
C00427 | committed | 221_jpg.rf.85dd5e1fdf73b50c6a981b9aff38a98d.jpg | 221_jpg.rf.85dd5e1fdf73b50c6a981b9aff38a98d.txt | open_eye | 1 | 0.9614 | 0.564758 | 0.401728 | 0.100496 | 0.062157
C00428 | committed | 383_jpg.rf.c82296b804a667a2d0d9e13925510f2a.jpg | 383_jpg.rf.c82296b804a667a2d0d9e13925510f2a.txt | closed_eye | 0 | 0.9629 | 0.287661 | 0.306789 | 0.257816 | 0.087812
C00429 | committed | 109_jpg.rf.a34bd35564b46f015317360655746e63.jpg | 109_jpg.rf.a34bd35564b46f015317360655746e63.txt | open_eye | 1 | 0.9637 | 0.514426 | 0.441296 | 0.068243 | 0.061421
C00430 | committed | closed_eye_1937-jpg_face_2_jpg.rf.59f2e949de45c62ce06c1ecb2910c745.jpg | closed_eye_1937-jpg_face_2_jpg.rf.59f2e949de45c62ce06c1ecb2910c745.txt | closed_eye | 0 | 0.9801 | 0.304532 | 0.390595 | 0.24575 | 0.119344
C00431 | committed | _495_jpg.rf.deece053ba7b43ac052153afbc99504e.jpg | _495_jpg.rf.deece053ba7b43ac052153afbc99504e.txt | open_eye | 1 | 0.9709 | 0.537393 | 0.5 | 0.925213 | 1.0
C00432 | committed | _87_jpg.rf.6e12d78f7543e59f109f36bfb5a278b6.jpg | _87_jpg.rf.6e12d78f7543e59f109f36bfb5a278b6.txt | open_eye | 1 | 0.9648 | 0.414534 | 0.461483 | 0.654058 | 0.792199
C00433 | committed | 641_jpg.rf.abea25dbf5694330b58e1650b3090a1a.jpg | 641_jpg.rf.abea25dbf5694330b58e1650b3090a1a.txt | yawn | 2 | 0.9506 | 0.405916 | 0.500536 | 0.225305 | 0.391913
C00434 | committed | 141_jpg.rf.f938504b555a9d200c07acb7783eab4f.jpg | 141_jpg.rf.f938504b555a9d200c07acb7783eab4f.txt | yawn | 2 | 0.9631 | 0.550219 | 0.233637 | 0.873973 | 0.467274
